Timestamp,Transaction Type,Asset,Quantity Transacted,Price Currency,Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
2021-06-26 00:18:20 UTC,Send,USDC,100,USD,1,100,100,0,Sent 100 USDC to GDAX
2021-06-25 17:37:24 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-06-18 18:12:13 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-06-11 18:29:43 UTC,Receive,ETH,0.01381043,USD,2392.665,33.04,33.04,0,Received 0.01381043 ETH from GDAX
2021-06-11 18:29:25 UTC,Receive,BTC,0.00089792,USD,36831.06,33.07,33.07,0,Received 0.00089792 BTC from GDAX
2021-06-11 18:29:00 UTC,Receive,ADA,22.6,USD,1.47425,33.32,33.32,0,Received 22.6 ADA from GDAX
2021-06-11 18:14:30 UTC,Send,USDC,100.001595,USD,1,100,100,0,Sent 100.001595 USDC to GDAX
2021-06-11 17:55:06 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-06-04 17:39:08 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-06-02 16:25:47 UTC,Receive,USDC,0.001595,USD,1,0,0,0,Received 0.001595 USDC from Coinbase Rewards
2021-05-28 22:56:33 UTC,Receive,ETH,0.00392454,USD,2378.525,9.33,9.33,0,Received 0.00392454 ETH from GDAX
2021-05-28 22:56:12 UTC,Receive,BTC,0.00035614,USD,34971.985,12.45,12.45,0,Received 0.00035614 BTC from GDAX
2021-05-28 22:55:50 UTC,Receive,ADA,18.9,USD,1.4791,27.95,27.95,0,Received 18.9 ADA from GDAX
2021-05-28 22:53:26 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-05-28 18:11:49 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-05-21 18:48:33 UTC,Receive,BTC,0.00066692,USD,37257.785,24.85,24.85,0,Received 0.00066692 BTC from GDAX
2021-05-21 18:48:12 UTC,Receive,ETH,0.01011173,USD,2462.63,24.9,24.9,0,Received 0.01011173 ETH from GDAX
2021-05-21 18:47:18 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-05-21 17:32:39 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-05-14 18:41:21 UTC,Receive,ETH,0.00608005,USD,4063.365,24.71,24.71,0,Received 0.00608005 ETH from GDAX
2021-05-14 18:40:06 UTC,Receive,BTC,0.07352019,USD,50423.69,3707.16,3707.16,0,Received 0.07352019 BTC from GDAX
2021-05-14 18:37:43 UTC,Send,BTC,0.07302746,USD,50500.94,3687.96,3687.96,0,Sent 0.07302746 BTC to GDAX
2021-05-14 18:36:21 UTC,Send,USDC,50.000637,USD,1,50,50,0,Sent 50.000637 USDC to GDAX
2021-05-14 18:15:39 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-05-08 12:57:58 UTC,Receive,BTC,0.00085141,USD,58846.625,50.1,50.1,0,Received 0.00085141 BTC from GDAX
2021-05-08 03:02:32 UTC,Receive,ETH,0.0140894,USD,3541.165,49.89,49.89,0,Received 0.0140894 ETH from GDAX
2021-05-08 03:01:08 UTC,Send,USDC,100,USD,1,100,100,0,Sent 100 USDC to GDAX
2021-05-07 17:30:15 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-05-02 15:20:58 UTC,Receive,USDC,0.000637,USD,1,0,0,0,Received 0.000637 USDC from Coinbase Rewards
2021-04-30 17:45:24 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-04-23 19:55:10 UTC,Receive,ETH,0.01053367,USD,2356.255,24.82,24.82,0,Received 0.01053367 ETH from GDAX
2021-04-23 19:53:50 UTC,Receive,BTC,0.00049014,USD,50796.995,24.9,24.9,0,Received 0.00049014 BTC from GDAX
2021-04-23 19:51:44 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-04-23 18:02:18 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-04-17 14:02:52 UTC,Receive,ETH,0.01036048,USD,2400.32,24.87,24.87,0,Received 0.01036048 ETH from GDAX
2021-04-17 14:02:32 UTC,Receive,BTC,0.00040819,USD,60918.585,24.87,24.87,0,Received 0.00040819 BTC from GDAX
2021-04-17 14:01:18 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-04-16 17:38:49 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-04-10 11:08:48 UTC,Receive,BTC,0.00042817,USD,60634.765,25.96,25.96,0,Received 0.00042817 BTC from GDAX
2021-04-09 20:22:47 UTC,Receive,ETH,0.01198442,USD,2077.465,24.9,24.9,0,Received 0.01198442 ETH from GDAX
2021-04-09 16:40:59 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-04-09 16:36:22 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-04-06 13:10:44 UTC,Receive,BTC,0.00084955,USD,58564.24,49.75,49.75,0,Received 0.00084955 BTC from GDAX
2021-04-04 20:12:56 UTC,Send,USDC,50,USD,1,50,50,0,Sent 50 USDC to GDAX
2021-04-02 15:57:26 UTC,Buy,USDC,50,USD,1,50,50,0,Bought 50 USDC for 50.00 USD
2021-03-21 19:58:01 UTC,Receive,BTC,0.07,USD,57565.485,4029.58,4029.58,0,Received 0.07 BTC from Jared Early
2021-03-21 19:58:01 UTC,Send,BTC,0.07,USD,57565.485,4029.58,4029.58,0,Sent 0.07 BTC to Jared Early
2021-03-21 19:47:03 UTC,Receive,BTC,0.077,USD,57548.995,4431.27,4431.27,0,Received 0.077 BTC from Jared Early
2021-03-21 19:47:03 UTC,Send,BTC,0.077,USD,57548.995,4431.27,4431.27,0,Sent 0.077 BTC to Jared Early
2017-11-13 13:37:53 UTC,Receive,BTC,0.15721769,USD,6831.25,1073.99,1073.99,0,Received 0.15721769 BTC from Jared Early
2017-11-13 13:37:53 UTC,Send,BTC,0.15721769,USD,6831.25,1073.99,1073.99,0,Sent 0.15721769 BTC to Jared Early
2017-11-13 13:34:18 UTC,Buy,BTC,0.07047778,USD,6822.2920756017002806,480.82,500,19.18,Bought 0.07047778 BTC for 500.00 USD
2017-10-20 23:39:52 UTC,Buy,BTC,0.04141292,USD,6036.7634062027019587,250,259.98,9.98,Bought 0.04141292 BTC for 259.98 USD
2017-10-13 19:57:57 UTC,Receive,BTC,0.00182,USD,5513.35,10.03,10.03,0,Received 0.00182 BTC from Coinbase
2017-10-13 19:52:25 UTC,Buy,ETH,0.70878498,USD,339.1860815109259228,240.41,250,9.59,Bought 0.70878498 ETH for 250.00 USD
2017-10-13 19:52:00 UTC,Buy,BTC,0.04350699,USD,5525.778731187793042,240.41,250,9.59,Bought 0.04350699 BTC for 250.00 USD
